41371;443;70;NULL
41372;443;3;NULL
41373;443;4;NULL
41374;443;66;NULL
41375;443;197;NULL
41376;443;78;NULL
41377;443;130;NULL
41378;443;79;NULL
41379;443;198;NULL
41380;443;85;NULL
41381;443;16;NULL
41382;443;154;NULL
41383;443;80;NULL
41384;443;157;NULL
41385;443;20;NULL
41386;443;93;NULL
41387;443;145;NULL
41388;443;95;NULL
41389;443;94;NULL
41390;443;35;NULL
41391;443;33;NULL
41392;443;101;NULL
41393;443;42;NULL
41394;443;50;NULL
41395;443;184;NULL
41396;443;185;NULL
41397;443;115;NULL
41398;443;114;NULL
41399;443;58;NULL
41400;443;182;NULL
