42031;478;68;NULL
42032;478;70;NULL
42033;478;140;NULL
42034;478;65;NULL
42035;478;6;NULL
42036;478;197;NULL
42037;478;192;NULL
42038;478;14;NULL
42039;478;15;NULL
42040;478;16;NULL
42041;478;154;NULL
42042;478;80;NULL
42043;478;23;NULL
42044;478;83;NULL
42045;478;25;NULL
42046;478;146;NULL
42047;478;148;NULL
42048;478;88;NULL
42049;478;91;NULL
42050;478;170;NULL
42051;478;100;NULL
42052;478;38;NULL
42053;478;162;NULL
42054;478;165;NULL
42055;478;186;NULL
42056;478;50;NULL
42057;478;184;NULL
42058;478;117;NULL
42059;478;55;NULL
42060;478;177;NULL
