34351;92;137;NULL
34352;92;4;NULL
34353;92;200;NULL
34354;92;143;NULL
34355;92;7;NULL
34356;92;131;NULL
34357;92;78;NULL
34358;92;79;NULL
34359;92;11;NULL
34360;92;72;NULL
34361;92;193;NULL
34362;92;73;NULL
34363;92;154;NULL
34364;92;87;NULL
34365;92;157;NULL
34366;92;24;NULL
34367;92;27;NULL
34368;92;89;NULL
34369;92;91;NULL
34370;92;170;NULL
34371;92;168;NULL
34372;92;99;NULL
34373;92;106;NULL
34374;92;47;NULL
34375;92;119;NULL
34376;92;118;NULL
34377;92;113;NULL
34378;92;59;NULL
34379;92;125;NULL
34380;92;123;NULL
