40471;353;69;NULL
40472;353;136;NULL
40473;353;71;NULL
40474;353;140;NULL
40475;353;9;NULL
40476;353;13;NULL
40477;353;132;NULL
40478;353;73;NULL
40479;353;135;NULL
40480;353;85;NULL
40481;353;17;NULL
40482;353;84;NULL
40483;353;157;NULL
40484;353;83;NULL
40485;353;27;NULL
40486;353;147;NULL
40487;353;149;NULL
40488;353;88;NULL
40489;353;34;NULL
40490;353;100;NULL
40491;353;39;NULL
40492;353;174;NULL
40493;353;96;NULL
40494;353;40;NULL
40495;353;106;NULL
40496;353;164;NULL
40497;353;50;NULL
40498;353;191;NULL
40499;353;126;NULL
40500;353;57;NULL
