34231;1596;68;NULL
34232;1596;69;NULL
34233;1596;139;NULL
34234;1596;65;NULL
34235;1596;199;NULL
34236;1596;198;NULL
34237;1596;16;NULL
34238;1596;20;NULL
34239;1596;83;NULL
34240;1596;159;NULL
34241;1596;146;NULL
34242;1596;148;NULL
34243;1596;30;NULL
34244;1596;103;NULL
34245;1596;32;NULL
34246;1596;168;NULL
34247;1596;98;NULL
34248;1596;37;NULL
34249;1596;110;NULL
34250;1596;43;NULL
34251;1596;46;NULL
34252;1596;44;NULL
34253;1596;164;NULL
34254;1596;50;NULL
34255;1596;125;NULL
34256;1596;124;NULL
34257;1596;63;NULL
34258;1596;122;NULL
34259;1596;61;NULL
34260;1596;60;NULL
