37471;210;2;NULL
37472;210;71;NULL
37473;210;5;NULL
37474;210;140;NULL
37475;210;7;NULL
37476;210;8;NULL
37477;210;77;NULL
37478;210;196;NULL
37479;210;9;NULL
37480;210;72;NULL
37481;210;192;NULL
37482;210;194;NULL
37483;210;134;NULL
37484;210;15;NULL
37485;210;152;NULL
37486;210;85;NULL
37487;210;82;NULL
37488;210;24;NULL
37489;210;91;NULL
37490;210;100;NULL
37491;210;36;NULL
37492;210;106;NULL
37493;210;50;NULL
37494;210;48;NULL
37495;210;55;NULL
37496;210;59;NULL
37497;210;125;NULL
37498;210;56;NULL
37499;210;122;NULL
37500;210;61;NULL
