39691;337;68;NULL
39692;337;1;NULL
39693;337;69;NULL
39694;337;139;NULL
39695;337;138;NULL
39696;337;5;NULL
39697;337;7;NULL
39698;337;197;NULL
39699;337;9;NULL
39700;337;12;NULL
39701;337;14;NULL
39702;337;134;NULL
39703;337;15;NULL
39704;337;17;NULL
39705;337;155;NULL
39706;337;82;NULL
39707;337;28;NULL
39708;337;149;NULL
39709;337;150;NULL
39710;337;170;NULL
39711;337;96;NULL
39712;337;37;NULL
39713;337;41;NULL
39714;337;164;NULL
39715;337;119;NULL
39716;337;52;NULL
39717;337;127;NULL
39718;337;176;NULL
39719;337;56;NULL
39720;337;183;NULL
