34861;105;3;NULL
34862;105;5;NULL
34863;105;8;NULL
34864;105;128;NULL
34865;105;11;NULL
34866;105;133;NULL
34867;105;135;NULL
34868;105;19;NULL
34869;105;154;NULL
34870;105;81;NULL
34871;105;157;NULL
34872;105;158;NULL
34873;105;159;NULL
34874;105;88;NULL
34875;105;91;NULL
34876;105;171;NULL
34877;105;32;NULL
34878;105;100;NULL
34879;105;98;NULL
34880;105;172;NULL
34881;105;41;NULL
34882;105;107;NULL
34883;105;51;NULL
34884;105;49;NULL
34885;105;48;NULL
34886;105;55;NULL
34887;105;114;NULL
34888;105;127;NULL
34889;105;179;NULL
34890;105;57;NULL
