42931;1455;1;NULL
42932;1455;70;NULL
42933;1455;141;NULL
42934;1455;5;NULL
42935;1455;67;NULL
42936;1455;129;NULL
42937;1455;199;NULL
42938;1455;79;NULL
42939;1455;132;NULL
42940;1455;195;NULL
42941;1455;75;NULL
42942;1455;154;NULL
42943;1455;21;NULL
42944;1455;157;NULL
42945;1455;82;NULL
42946;1455;26;NULL
42947;1455;31;NULL
42948;1455;175;NULL
42949;1455;38;NULL
42950;1455;36;NULL
42951;1455;173;NULL
42952;1455;42;NULL
42953;1455;167;NULL
42954;1455;46;NULL
42955;1455;44;NULL
42956;1455;51;NULL
42957;1455;117;NULL
42958;1455;191;NULL
42959;1455;125;NULL
42960;1455;182;NULL
