33541;537;137;NULL
33542;537;71;NULL
33543;537;197;NULL
33544;537;196;NULL
33545;537;199;NULL
33546;537;73;NULL
33547;537;74;NULL
33548;537;135;NULL
33549;537;84;NULL
33550;537;154;NULL
33551;537;156;NULL
33552;537;81;NULL
33553;537;158;NULL
33554;537;83;NULL
33555;537;23;NULL
33556;537;24;NULL
33557;537;95;NULL
33558;537;91;NULL
33559;537;150;NULL
33560;537;31;NULL
33561;537;151;NULL
33562;537;34;NULL
33563;537;174;NULL
33564;537;96;NULL
33565;537;160;NULL
33566;537;106;NULL
33567;537;58;NULL
33568;537;177;NULL
33569;537;124;NULL
33570;537;123;NULL
