42751;963;1;NULL
42752;963;69;NULL
42753;963;2;NULL
42754;963;3;NULL
42755;963;65;NULL
42756;963;142;NULL
42757;963;67;NULL
42758;963;9;NULL
42759;963;77;NULL
42760;963;73;NULL
42761;963;87;NULL
42762;963;155;NULL
42763;963;156;NULL
42764;963;28;NULL
42765;963;90;NULL
42766;963;170;NULL
42767;963;100;NULL
42768;963;174;NULL
42769;963;97;NULL
42770;963;110;NULL
42771;963;45;NULL
42772;963;164;NULL
42773;963;105;NULL
42774;963;117;NULL
42775;963;116;NULL
42776;963;115;NULL
42777;963;178;NULL
42778;963;179;NULL
42779;963;56;NULL
42780;963;177;NULL
