42631;493;1;NULL
42632;493;142;NULL
42633;493;76;NULL
42634;493;198;NULL
42635;493;79;NULL
42636;493;85;NULL
42637;493;153;NULL
42638;493;157;NULL
42639;493;25;NULL
42640;493;92;NULL
42641;493;24;NULL
42642;493;27;NULL
42643;493;89;NULL
42644;493;149;NULL
42645;493;151;NULL
42646;493;102;NULL
42647;493;32;NULL
42648;493;38;NULL
42649;493;39;NULL
42650;493;42;NULL
42651;493;162;NULL
42652;493;43;NULL
42653;493;166;NULL
42654;493;184;NULL
42655;493;55;NULL
42656;493;112;NULL
42657;493;179;NULL
42658;493;177;NULL
42659;493;182;NULL
42660;493;180;NULL
