37231;1165;68;NULL
37232;1165;141;NULL
37233;1165;6;NULL
37234;1165;143;NULL
37235;1165;7;NULL
37236;1165;198;NULL
37237;1165;19;NULL
37238;1165;23;NULL
37239;1165;159;NULL
37240;1165;26;NULL
37241;1165;94;NULL
37242;1165;149;NULL
37243;1165;91;NULL
37244;1165;150;NULL
37245;1165;34;NULL
37246;1165;35;NULL
37247;1165;99;NULL
37248;1165;47;NULL
37249;1165;186;NULL
37250;1165;50;NULL
37251;1165;187;NULL
37252;1165;49;NULL
37253;1165;112;NULL
37254;1165;189;NULL
37255;1165;52;NULL
37256;1165;127;NULL
37257;1165;58;NULL
37258;1165;124;NULL
37259;1165;177;NULL
37260;1165;61;NULL
