32341;546;137;NULL
32342;546;67;NULL
32343;546;142;NULL
32344;546;130;NULL
32345;546;192;NULL
32346;546;74;NULL
32347;546;15;NULL
32348;546;17;NULL
32349;546;81;NULL
32350;546;157;NULL
32351;546;83;NULL
32352;546;22;NULL
32353;546;93;NULL
32354;546;24;NULL
32355;546;150;NULL
32356;546;34;NULL
32357;546;35;NULL
32358;546;169;NULL
32359;546;100;NULL
32360;546;33;NULL
32361;546;36;NULL
32362;546;161;NULL
32363;546;44;NULL
32364;546;51;NULL
32365;546;185;NULL
32366;546;54;NULL
32367;546;57;NULL
32368;546;123;NULL
32369;546;120;NULL
32370;546;181;NULL
