42271;1413;2;NULL
42272;1413;65;NULL
42273;1413;76;NULL
42274;1413;131;NULL
42275;1413;130;NULL
42276;1413;132;NULL
42277;1413;14;NULL
42278;1413;134;NULL
42279;1413;16;NULL
42280;1413;19;NULL
42281;1413;22;NULL
42282;1413;93;NULL
42283;1413;92;NULL
42284;1413;26;NULL
42285;1413;94;NULL
42286;1413;91;NULL
42287;1413;90;NULL
42288;1413;103;NULL
42289;1413;36;NULL
42290;1413;37;NULL
42291;1413;42;NULL
42292;1413;41;NULL
42293;1413;47;NULL
42294;1413;45;NULL
42295;1413;50;NULL
42296;1413;49;NULL
42297;1413;116;NULL
42298;1413;54;NULL
42299;1413;60;NULL
42300;1413;120;NULL
