39601;343;142;NULL
39602;343;10;NULL
39603;343;199;NULL
39604;343;79;NULL
39605;343;133;NULL
39606;343;12;NULL
39607;343;193;NULL
39608;343;14;NULL
39609;343;17;NULL
39610;343;152;NULL
39611;343;87;NULL
39612;343;80;NULL
39613;343;158;NULL
39614;343;22;NULL
39615;343;93;NULL
39616;343;25;NULL
39617;343;24;NULL
39618;343;92;NULL
39619;343;27;NULL
39620;343;94;NULL
39621;343;102;NULL
39622;343;33;NULL
39623;343;175;NULL
39624;343;43;NULL
39625;343;55;NULL
39626;343;190;NULL
39627;343;191;NULL
39628;343;180;NULL
39629;343;60;NULL
39630;343;120;NULL
