37531;712;68;NULL
37532;712;2;NULL
37533;712;70;NULL
37534;712;3;NULL
37535;712;5;NULL
37536;712;200;NULL
37537;712;79;NULL
37538;712;72;NULL
37539;712;134;NULL
37540;712;17;NULL
37541;712;86;NULL
37542;712;81;NULL
37543;712;20;NULL
37544;712;145;NULL
37545;712;148;NULL
37546;712;89;NULL
37547;712;102;NULL
37548;712;103;NULL
37549;712;35;NULL
37550;712;101;NULL
37551;712;98;NULL
37552;712;108;NULL
37553;712;167;NULL
37554;712;51;NULL
37555;712;115;NULL
37556;712;176;NULL
37557;712;56;NULL
37558;712;122;NULL
37559;712;180;NULL
37560;712;181;NULL
