40171;371;137;NULL
40172;371;136;NULL
40173;371;64;NULL
40174;371;198;NULL
40175;371;13;NULL
40176;371;73;NULL
40177;371;14;NULL
40178;371;85;NULL
40179;371;87;NULL
40180;371;81;NULL
40181;371;157;NULL
40182;371;144;NULL
40183;371;145;NULL
40184;371;147;NULL
40185;371;150;NULL
40186;371;91;NULL
40187;371;35;NULL
40188;371;37;NULL
40189;371;161;NULL
40190;371;109;NULL
40191;371;46;NULL
40192;371;167;NULL
40193;371;186;NULL
40194;371;51;NULL
40195;371;50;NULL
40196;371;187;NULL
40197;371;112;NULL
40198;371;52;NULL
40199;371;63;NULL
40200;371;183;NULL
