34771;106;68;NULL
34772;106;3;NULL
34773;106;129;NULL
34774;106;128;NULL
34775;106;198;NULL
34776;106;15;NULL
34777;106;152;NULL
34778;106;159;NULL
34779;106;25;NULL
34780;106;93;NULL
34781;106;94;NULL
34782;106;28;NULL
34783;106;30;NULL
34784;106;172;NULL
34785;106;46;NULL
34786;106;166;NULL
34787;106;44;NULL
34788;106;45;NULL
34789;106;119;NULL
34790;106;50;NULL
34791;106;187;NULL
34792;106;116;NULL
34793;106;48;NULL
34794;106;54;NULL
34795;106;188;NULL
34796;106;127;NULL
34797;106;58;NULL
34798;106;122;NULL
34799;106;61;NULL
34800;106;60;NULL
