38431;1373;1;NULL
38432;1373;70;NULL
38433;1373;142;NULL
38434;1373;196;NULL
38435;1373;131;NULL
38436;1373;11;NULL
38437;1373;12;NULL
38438;1373;73;NULL
38439;1373;74;NULL
38440;1373;134;NULL
38441;1373;85;NULL
38442;1373;154;NULL
38443;1373;86;NULL
38444;1373;81;NULL
38445;1373;159;NULL
38446;1373;25;NULL
38447;1373;95;NULL
38448;1373;91;NULL
38449;1373;102;NULL
38450;1373;32;NULL
38451;1373;100;NULL
38452;1373;36;NULL
38453;1373;119;NULL
38454;1373;51;NULL
38455;1373;184;NULL
38456;1373;49;NULL
38457;1373;188;NULL
38458;1373;112;NULL
38459;1373;178;NULL
38460;1373;180;NULL
