36721;180;141;NULL
36722;180;64;NULL
36723;180;8;NULL
36724;180;197;NULL
36725;180;78;NULL
36726;180;192;NULL
36727;180;84;NULL
36728;180;145;NULL
36729;180;88;NULL
36730;180;30;NULL
36731;180;101;NULL
36732;180;168;NULL
36733;180;98;NULL
36734;180;38;NULL
36735;180;174;NULL
36736;180;96;NULL
36737;180;163;NULL
36738;180;42;NULL
36739;180;108;NULL
36740;180;160;NULL
36741;180;167;NULL
36742;180;46;NULL
36743;180;186;NULL
36744;180;185;NULL
36745;180;55;NULL
36746;180;191;NULL
36747;180;127;NULL
36748;180;126;NULL
36749;180;56;NULL
36750;180;181;NULL
