42391;1457;2;NULL
42392;1457;200;NULL
42393;1457;8;NULL
42394;1457;197;NULL
42395;1457;9;NULL
42396;1457;79;NULL
42397;1457;72;NULL
42398;1457;193;NULL
42399;1457;13;NULL
42400;1457;134;NULL
42401;1457;15;NULL
42402;1457;23;NULL
42403;1457;25;NULL
42404;1457;24;NULL
42405;1457;88;NULL
42406;1457;90;NULL
42407;1457;34;NULL
42408;1457;103;NULL
42409;1457;99;NULL
42410;1457;37;NULL
42411;1457;162;NULL
42412;1457;167;NULL
42413;1457;105;NULL
42414;1457;186;NULL
42415;1457;184;NULL
42416;1457;54;NULL
42417;1457;178;NULL
42418;1457;58;NULL
42419;1457;125;NULL
42420;1457;177;NULL
