41161;1473;70;NULL
41162;1473;200;NULL
41163;1473;67;NULL
41164;1473;142;NULL
41165;1473;131;NULL
41166;1473;11;NULL
41167;1473;195;NULL
41168;1473;74;NULL
41169;1473;17;NULL
41170;1473;87;NULL
41171;1473;19;NULL
41172;1473;18;NULL
41173;1473;82;NULL
41174;1473;159;NULL
41175;1473;147;NULL
41176;1473;34;NULL
41177;1473;103;NULL
41178;1473;173;NULL
41179;1473;96;NULL
41180;1473;111;NULL
41181;1473;109;NULL
41182;1473;41;NULL
41183;1473;105;NULL
41184;1473;51;NULL
41185;1473;54;NULL
41186;1473;191;NULL
41187;1473;112;NULL
41188;1473;124;NULL
41189;1473;56;NULL
41190;1473;62;NULL
