33811;608;71;NULL
33812;608;138;NULL
33813;608;64;NULL
33814;608;141;NULL
33815;608;142;NULL
33816;608;67;NULL
33817;608;130;NULL
33818;608;74;NULL
33819;608;75;NULL
33820;608;85;NULL
33821;608;156;NULL
33822;608;82;NULL
33823;608;24;NULL
33824;608;27;NULL
33825;608;31;NULL
33826;608;30;NULL
33827;608;151;NULL
33828;608;32;NULL
33829;608;38;NULL
33830;608;39;NULL
33831;608;163;NULL
33832;608;42;NULL
33833;608;41;NULL
33834;608;51;NULL
33835;608;54;NULL
33836;608;113;NULL
33837;608;112;NULL
33838;608;126;NULL
33839;608;57;NULL
33840;608;123;NULL
