32971;1131;137;NULL
32972;1131;136;NULL
32973;1131;2;NULL
32974;1131;138;NULL
32975;1131;71;NULL
32976;1131;65;NULL
32977;1131;198;NULL
32978;1131;79;NULL
32979;1131;14;NULL
32980;1131;74;NULL
32981;1131;134;NULL
32982;1131;85;NULL
32983;1131;156;NULL
32984;1131;80;NULL
32985;1131;82;NULL
32986;1131;159;NULL
32987;1131;144;NULL
32988;1131;92;NULL
32989;1131;29;NULL
32990;1131;149;NULL
32991;1131;150;NULL
32992;1131;151;NULL
32993;1131;34;NULL
32994;1131;173;NULL
32995;1131;36;NULL
32996;1131;110;NULL
32997;1131;161;NULL
32998;1131;41;NULL
32999;1131;184;NULL
33000;1131;114;NULL
