35281;1767;4;NULL
35282;1767;78;NULL
35283;1767;13;NULL
35284;1767;16;NULL
35285;1767;156;NULL
35286;1767;157;NULL
35287;1767;20;NULL
35288;1767;93;NULL
35289;1767;144;NULL
35290;1767;146;NULL
35291;1767;95;NULL
35292;1767;148;NULL
35293;1767;149;NULL
35294;1767;32;NULL
35295;1767;174;NULL
35296;1767;173;NULL
35297;1767;97;NULL
35298;1767;163;NULL
35299;1767;161;NULL
35300;1767;109;NULL
35301;1767;106;NULL
35302;1767;166;NULL
35303;1767;104;NULL
35304;1767;45;NULL
35305;1767;164;NULL
35306;1767;50;NULL
35307;1767;112;NULL
35308;1767;124;NULL
35309;1767;122;NULL
35310;1767;180;NULL
